QSD
6431
C;Dy;Mn;1
C;Dy;Mo;1
C;Dy;Ni;1
C;Dy;Re;1
C;Dy;Rh;1
C;Dy;Tl;1
C;Dy;W;1
C;Er;Fe;1
C;Er;Ga;1
C;Er;In;1
C;Er;Mn;1
C;Er;Mo;1
C;Er;Ni;1
C;Er;Pb;1
C;Er;Re;1
C;Er;Rh;1
C;Er;Si;1
C;Er;Sn;1
C;Er;Tl;1
C;Er;W;1
C;Eu;Rh;1
C;Fe;Ga;1
C;Fe;Gd;1
C;Fe;Ge;1
C;Fe;Ho;1
C;Fe;La;1
C;Fe;Lu;1
C;Fe;Mo;1
C;Fe;Nd;1
C;Fe;Pr;1
C;Fe;Pu;1
C;Fe;Sc;1
C;Fe;Si;1
C;Fe;Sm;1
C;Fe;Sn;1
C;Fe;Tb;1
C;Fe;Th;1
C;Fe;Tm;1
C;Fe;U;1
C;Fe;V;1
C;Fe;W;1
C;Fe;Y;1
C;Fe;Yb;1
C;Fe;Zn;1
C;Fe;Zr;1
C;Ga;Ho;1
C;Ga;Mn;1
C;Ga;Mo;1
C;Ga;Nb;1
C;Ga;Nd;1
C;Ga;Ni;1
C;Ga;Pr;1
C;Ga;Ta;1
C;Ga;Ti;1
C;Ga;Tm;1
C;Ga;V;1
C;Gd;In;1
C;Gd;Mn;1
C;Gd;Mo;1
C;Gd;Ni;1
C;Gd;Pb;1
C;Gd;Re;1
C;Gd;Rh;1
C;Gd;Si;1
C;Gd;Sn;1
C;Gd;Tl;1
C;Ge;Mn;1
C;Ge;Ni;1
C;Ge;Ti;1
C;Ge;V;1
C;H;Y;1
C;H;Zr;1
C;Hf;In;1
C;Hf;Pb;1
C;Hf;Ru;1
C;Hf;Sn;1
C;Hf;Tl;1
C;Hf;Zn;1
C;Hg;K;1
C;Hg;Ti;1
C;Ho;In;1
C;Ho;Mn;1
C;Ho;Mo;1
C;Ho;Ni;1
C;Ho;Re;1
C;Ho;Rh;1
C;Ho;Si;1
C;Ho;Sn;1
C;Ho;Tl;1
C;Ho;W;1
C;In;La;1
C;In;Mn;1
C;In;Nb;1
C;In;Nd;1
C;In;Ni;1
C;In;Pr;1
C;In;Pt;1
C;In;Sc;1
C;In;Sm;1
C;In;Tb;1
C;In;Ti;1
C;In;Tm;1
C;In;Zr;1
C;Ir;Sc;1
C;Ir;U;1
C;K;N;1
C;La;Mn;1
C;La;Ni;1
C;La;Rh;1
C;La;Sn;1
C;Lu;Mn;1
C;Lu;Mo;1
C;Lu;Ni;1
C;Lu;Re;1
C;Lu;Rh;1
C;Mg;Ni;1
C;Mg;Pt;1
C;Mn;Mo;1
C;Mn;Nd;1
C;Mn;Pr;1
C;Mn;Si;1
C;Mn;Sm;1
C;Mn;Sn;1
C;Mn;Tb;1
C;Mn;Th;1
C;Mn;Tm;1
C;Mn;U;1
C;Mn;W;1
C;Mn;Y;1
C;Mn;Yb;1
C;Mn;Zn;1
C;Mo;Ni;1
C;Mo;Re;1
C;Mo;Tb;1
C;Mo;Tm;1
C;Mo;U;1
C;Mo;W;1
C;Mo;Y;1
C;N;Na;1
C;N;Pb;1
C;N;S;1
C;N;Se;1
C;N;Sr;1
C;N;Th;1
C;Nb;Ni;1
C;Nb;P;1
C;Nb;Rh;1
C;Nb;Ru;1
C;Nb;S;1
C;Nb;Sn;1
C;Nb;Zn;1
C;Nd;Ni;1
C;Nd;Pb;1
C;Nd;Re;1
C;Nd;Rh;1
C;Nd;Sn;1
C;Nd;Tl;1
C;Ni;Pr;1
C;Ni;Pu;1
C;Ni;Sc;1
C;Ni;Sm;1
C;Ni;Ta;1
C;Ni;Tb;1
C;Ni;Th;1
C;Ni;Tm;1
C;Ni;U;1
C;Ni;W;1
C;Ni;Y;1
C;Ni;Yb;1
C;Ni;Zn;1
C;Os;Sc;1
C;Os;U;1
C;Os;Zr;1
C;P;V;1
C;Pb;Pd;1
C;Pb;Pr;1
C;Pb;Pt;1
C;Pb;Sc;1
C;Pb;Sm;1
C;Pb;Tb;1
C;Pb;Ti;1
C;Pb;Zr;1
C;Pr;Re;1
C;Pr;Rh;1
C;Pr;Sn;1
C;Pr;Tl;1
C;Pt;Sn;1
C;Pt;U;1
C;Pu;Rh;1
C;Pu;Ru;1
C;Pu;W;1
C;Re;Sm;1
C;Re;Tb;1
C;Re;Tm;1
C;Re;U;1
C;Re;W;1
C;Re;Y;1
C;Rh;Sc;1
C;Rh;Sm;1
C;Rh;Tb;1
C;Rh;Tm;1
C;Rh;U;1
C;Rh;Y;1
C;Rh;Yb;1
C;Ru;Sc;1
C;Ru;Ta;1
C;Ru;Th;1
C;Ru;U;1
C;Ru;V;1
C;Ru;Zr;1
C;S;Ti;1
C;S;Zr;1
C;Sc;Sn;1
C;Sc;Tl;1
C;Si;U;1
C;Si;Y;1
C;Sm;Sn;1
C;Sn;Tb;1
C;Sn;Ti;1
C;Sn;Tm;1
C;Sn;Yb;1
C;Sn;Zr;1
C;Ta;V;1
C;Tb;Tl;1
C;Tb;W;1
C;Tc;U;1
C;Ti;Tl;1
C;Ti;Zn;1
C;Tl;Tm;1
C;Tl;Y;1
C;Tl;Yb;1
C;Tl;Zr;1
C;Tm;W;1
C;U;V;1
C;U;W;1
C;V;Zr;1
C;W;Y;1
C;Zn;Zr;1
Ca;Co;Sn;1
Ca;Cs;H;1
Ca;Cu;Ga;1
Ca;Cu;Ge;1
Ca;Cu;P;1
Ca;Cu;Zn;1
Ca;Dy;Te;1
Ca;Er;Te;1
Ca;Fe;H;1
Ca;Fe;N;1
Ca;Fe;O;1
Ca;Ga;N;1
Ca;Ga;Ni;1
Ca;Ga;S;1
Ca;Ga;Sb;1
Ca;Ga;Se;1
Ca;Ga;Te;1
Ca;Ge;Ir;1
Ca;Ge;Li;1
Ca;Ge;N;1
Ca;Ge;P;1
Ca;Ge;Pt;1
Ca;Ge;Rh;1
Ca;Ge;S;1
Ca;Ge;Sn;1
Ca;H;Ir;1
Ca;H;Mg;1
Ca;H;N;1
Ca;H;Ni;1
Ca;H;Os;1
Ca;H;Pd;1
Ca;H;Rb;1
Ca;H;Rh;1
Ca;H;Ru;1
Ca;Hf;S;1
Ca;Hg;Sn;1
Ca;Ho;Se;1
Ca;Ho;Te;1
Ca;In;N;1
Ca;In;P;1
Ca;In;S;1
Ca;In;Sb;1
Ca;Ir;Sn;1
Ca;Li;Si;1
Ca;Li;Sn;1
Ca;Lu;Te;1
Ca;Mn;Sb;1
Ca;Mo;S;1
Ca;N;Ni;1
Ca;N;P;1
Ca;N;Pb;1
Ca;N;Sb;1
Ca;N;Sn;1
Ca;N;V;1
Ca;N;Zn;1
Ca;Ni;P;1
Ca;Ni;Sn;1
Ca;O;Ti;1
Ca;P;Pt;1
Ca;P;Si;1
Ca;Pb;Zn;1
Ca;Pd;Si;1
Ca;Pt;Si;1
Ca;Pt;Sn;1
Ca;Rh;Sn;1
Ca;S;Sb;1
Ca;S;Si;1
Ca;S;Sn;1
Ca;S;Ti;1
Ca;S;U;1
Ca;S;Yb;1
Ca;S;Zr;1
Ca;Sb;Zn;1
Ca;Se;Si;1
Ca;Sn;Zn;1
Ca;Te;Tm;1
Ca;Te;Y;1
Cd;Cr;S;1
Cd;Cr;Se;1
Cd;Cu;Sb;1
Cd;Dy;S;1
Cd;Dy;Te;1
Cd;Er;S;1
Cd;Er;Se;1
Cd;Eu;Pb;1
Cd;Eu;Sn;1
Cd;Ga;Na;1
Cd;Ga;S;1
Cd;Ga;Se;1
Cd;Ga;Te;1
Cd;Ge;P;1
Cd;Ge;S;1
Cd;Ge;Se;1
Cd;Ho;S;1
Cd;Ho;Se;1
Cd;In;S;1
Cd;In;Se;1
Cd;In;Te;1
Cd;K;N;1
Cd;K;P;1
Cd;K;Pb;1
Cd;K;Sn;1
Cd;Li;P;1
Cd;Li;Pb;1
Cd;Li;Sn;1
Cd;Lu;S;1
Cd;Lu;Se;1
Cd;Mo;S;1
Cd;Mo;Se;1
Cd;N;Tl;1
Cd;Na;Pb;1
Cd;Na;Se;1
Cd;Nb;S;1
Cd;Nb;Se;1
Cd;P;Pb;1
Cd;P;Pd;1
Cd;P;Pt;1
Cd;P;S;1
Cd;P;Se;1
Cd;P;Si;1
Cd;P;Sn;1
Cd;Pd;Se;1
Cd;Pt;Zn;1
Cd;S;Sb;1
Cd;S;Sc;1
Cd;S;Si;1
Cd;S;Tl;1
Cd;S;Tm;1
Cd;S;Y;1
Cd;S;Yb;1
Cd;Sc;Se;1
Cd;Se;Si;1
Cd;Se;Tl;1
Cd;Se;Tm;1
Cd;Se;Y;1
Cd;Se;Yb;1
Cd;Te;Tl;1
Ce;Co;Cu;1
Ce;Co;Ga;1
Ce;Co;Ge;1
Ce;Co;H;1
Ce;Co;In;1
Ce;Co;P;1
Ce;Co;S;1
Ce;Co;Si;1
Ce;Co;Sn;1
Ce;Cr;S;1
Ce;Cr;Se;1
Ce;Cs;S;1
Ce;Cu;Ga;1
Ce;Cu;Ge;1
Ce;Cu;In;1
Ce;Cu;Mn;1
Ce;Cu;S;1
Ce;Cu;Se;1
Ce;Cu;Si;1
Ce;Cu;Sn;1
Ce;Dy;S;1
Ce;Er;S;1
Ce;Fe;Ga;1
Ce;Fe;Ge;1
Ce;Fe;H;1
Ce;Fe;N;1
Ce;Fe;P;1
Ce;Fe;S;1
Ce;Fe;Sb;1
Ce;Fe;Si;1
Ce;Fe;Sn;1
Ce;Ga;Ge;1
Ce;Ga;Ni;1
Ce;Ga;Pt;1
Ce;Ga;S;1
Ce;Ga;Se;1
Ce;Ge;Ir;1
Ce;Ge;Li;1
Ce;Ge;Ni;1
Ce;Ge;Os;1
Ce;Ge;Pd;1
Ce;Ge;Pt;1
Ce;Ge;Rh;1
Ce;Ge;Ru;1
Ce;Ge;S;1
Ce;Ge;Se;1
Ce;Ge;Si;1
Ce;H;Ru;1
Ce;Ho;S;1
Ce;In;Ni;1
Ce;In;Pd;1
Ce;In;S;1
Ce;Ir;Si;1
Ce;Ir;Sn;1
Ce;K;S;1
Ce;Li;Sb;1
Ce;Li;Si;1
Ce;Li;Sn;1
Ce;Lu;S;1
Ce;Mg;Si;1
Ce;Mn;Ni;1
Ce;Mn;S;1
Ce;Mn;Si;1
Ce;Mn;Sn;1
Ce;Mo;S;1
Ce;Mo;Se;1
Ce;Na;Se;1
Ce;Nb;S;1
Ce;Ni;P;1
Ce;Ni;S;1
Ce;Ni;Sb;1
Ce;Ni;Si;1
Ce;Ni;Sn;1
Ce;Os;P;1
Ce;Os;Sb;1
Ce;Os;Si;1
Ce;P;Pd;1
Ce;P;Rh;1
Ce;P;Ru;1
Ce;P;S;1
Ce;P;Si;1
Ce;Pd;S;1
Ce;Pd;Sb;1
Ce;Pd;Si;1
Ce;Pd;Sn;1
Ce;Pt;Sb;1
Ce;Pt;Si;1
Ce;Pt;Sn;1
Ce;Rb;S;1
Ce;Re;Si;1
Ce;Rh;Si;1
Ce;Rh;Sn;1
Ce;Ru;Sb;1
Ce;Ru;Si;1
Ce;Ru;Sn;1
Ce;S;Sc;1
Ce;S;Si;1
Ce;S;Sn;1
Ce;S;Tm;1
Ce;S;Y;1
Ce;S;Yb;1
Ce;Se;Sn;1
Co;Cr;Mo;1
Co;Cr;S;1
Co;Cr;W;1
Co;Cs;S;1
Co;Cs;Se;1
Co;Cu;Ge;1
Co;Cu;S;1
Co;Dy;Ga;1
Co;Dy;Ge;1
Co;Dy;In;1
Co;Dy;P;1
Co;Dy;Si;1
Co;Dy;Sn;1
Co;Er;Ga;1
Co;Er;Ge;1
Co;Er;In;1
Co;Er;P;1
Co;Er;Si;1
Co;Er;Sn;1
Co;Eu;Ga;1
Co;Eu;Ge;1
Co;Eu;P;1
Co;Fe;Th;1
Co;Ga;Gd;1
Co;Ga;Hf;1
Co;Ga;Ho;1
Co;Ga;La;1
Co;Ga;Lu;1
Co;Ga;Nd;1
Co;Ga;Pr;1
Co;Ga;S;1
Co;Ga;Sc;1
Co;Ga;Sm;1
Co;Ga;Tb;1
Co;Ga;Tm;1
Co;Ga;U;1
Co;Ga;Y;1
Co;Ga;Yb;1
Co;Ga;Zr;1
Co;Gd;Ge;1
Co;Gd;In;1
Co;Gd;P;1
Co;Gd;S;1
Co;Gd;Si;1
Co;Gd;Sn;1
Co;Ge;Hf;1
Co;Ge;Ho;1
Co;Ge;La;1
Co;Ge;Li;1
Co;Ge;Lu;1
Co;Ge;Mg;1
Co;Ge;Mn;1
Co;Ge;Mo;1
Co;Ge;Nb;1
Co;Ge;Nd;1
Co;Ge;Pr;1
Co;Ge;S;1
Co;Ge;Sc;1
Co;Ge;Se;1
Co;Ge;Sm;1
Co;Ge;Tb;1
Co;Ge;Ti;1
Co;Ge;Tm;1
Co;Ge;U;1
Co;Ge;Y;1
Co;Ge;Yb;1
Co;Ge;Zr;1
Co;H;La;1
Co;H;Mg;1
Co;H;Pr;1
Co;H;Y;1
Co;H;Zr;1
Co;Hf;Mo;1
Co;Hf;P;1
Co;Hf;Re;1
Co;Hf;Sb;1
Co;Hf;Si;1
Co;Hf;Sn;1
Co;Hf;W;1
Co;Ho;In;1
Co;Ho;P;1
Co;Ho;Si;1
Co;Ho;Sn;1
Co;In;La;1
Co;In;Lu;1
Co;In;Nd;1
Co;In;Pr;1
Co;In;S;1
Co;In;Sm;1
Co;In;Tb;1
Co;In;Tm;1
Co;In;Y;1
Co;K;S;1
Co;K;Se;1
Co;La;P;1
Co;La;Pb;1
Co;La;S;1
Co;La;Sb;1
Co;La;Si;1
Co;La;Sn;1
Co;La;Tl;1
Co;Li;P;1
Co;Lu;P;1
Co;Lu;Si;1
Co;Lu;Sn;1
Co;Mn;Mo;1
Co;Mn;Sb;1
Co;Mn;Si;1
Co;Mn;Sn;1
Co;Mo;P;1
Co;Mo;S;1
Co;Mo;Si;1
Co;Mo;Zr;1
Co;N;Nb;1
Co;N;Ta;1
Co;N;V;1
Co;N;Zr;1
Co;Na;S;1
Co;Na;Se;1
Co;Nb;P;1
Co;Nb;S;1
Co;Nb;Se;1
Co;Nb;Si;1
Co;Nb;Sn;1
Co;Nb;Te;1
Co;Nd;P;1
Co;Nd;Si;1
Co;Nd;Sn;1
Co;Ni;S;1
Co;Ni;Se;1
Co;P;Pr;1
Co;P;Re;1
Co;P;S;1
Co;P;Sc;1
Co;P;Sm;1
Co;P;Ta;1
Co;P;Tb;1
Co;P;Th;1
Co;P;Ti;1
Co;P;Tm;1
Co;P;U;1
Co;P;W;1
Co;P;Y;1
Co;P;Yb;1
Co;P;Zr;1
Co;Pr;Sn;1
Co;Rb;S;1
Co;Rb;Se;1
Co;Rh;S;1
Co;Rh;Sn;1
Co;S;Sb;1
Co;S;Sn;1
Co;S;Ta;1
Co;S;Ti;1
Co;S;U;1
Co;Sb;Ti;1
Co;Sb;U;1
Co;Sb;V;1
Co;Sb;Zr;1
Co;Sc;Si;1
Co;Se;Ta;1
Co;Se;U;1
Co;Si;Sm;1
Co;Si;Ta;1
Co;Si;Tb;1
Co;Si;Th;1
Co;Si;Ti;1
Co;Si;Tm;1
Co;Si;U;1
Co;Si;V;1
Co;Si;Y;1
Co;Si;Zr;1
Co;Sm;Sn;1
Co;Sn;Tb;1
Co;Sn;Th;1
Co;Sn;Ti;1
Co;Sn;Tm;1
Co;Sn;U;1
Co;Sn;Y;1
Co;Sn;Yb;1
Co;Sn;Zr;1
Co;Ta;Te;1
Cr;Cs;S;1
Cr;Cs;Se;1
Cr;Cs;Te;1
Cr;Cu;S;1
Cr;Cu;Se;1
Cr;Cu;Te;1
Cr;Dy;S;1
Cr;Er;S;1
Cr;Fe;S;1
Cr;Ga;Hf;1
Cr;Ga;N;1
Cr;Ga;S;1
Cr;Ga;Se;1
Cr;Ga;Zr;1
Cr;Gd;Ge;1
Cr;Gd;S;1
Cr;Gd;Se;1
Cr;Ge;Hf;1
Cr;Ge;N;1
Cr;Ge;Nd;1
Cr;Ge;Sc;1
Cr;Ge;Zr;1
Cr;H;Zr;1
Cr;Hf;Si;1
Cr;Hg;S;1
Cr;Hg;Se;1
Cr;Ho;S;1
Cr;In;S;1
Cr;In;Se;1
Cr;Ir;N;1
Cr;K;S;1
Cr;K;Se;1
Cr;K;Te;1
Cr;La;N;1
Cr;La;S;1
Cr;La;Se;1
Cr;Li;N;1
Cr;Li;S;1
Cr;Mn;S;1
Cr;Mo;Ni;1
Cr;Mo;S;1
Cr;Mo;Se;1
Cr;N;Nb;1
Cr;N;Pd;1
Cr;N;Pt;1
Cr;N;Rh;1
Cr;N;Sn;1
Cr;N;Ta;1
Cr;N;Th;1
Cr;N;U;1
Cr;Na;S;1
Cr;Na;Se;1
Cr;Nb;S;1
Cr;Nb;Se;1
Cr;Nd;S;1
Cr;Nd;Se;1
Cr;P;S;1
Cr;Pr;S;1
Cr;Pr;Se;1
Cr;Pt;Sb;1
Cr;Rb;S;1
Cr;Rb;Se;1
Cr;Rb;Te;1
Cr;Rh;Sn;1
Cr;S;Se;1
Cr;S;Sm;1
Cr;S;Ta;1
Cr;S;Th;1
Cr;S;Tl;1
Cr;S;Tm;1
Cr;S;U;1
Cr;S;Y;1
Cr;S;Yb;1
Cr;S;Zn;1
Cr;Sc;Si;1
Cr;Se;Ta;1
Cr;Se;Th;1
Cr;Se;Tl;1
Cr;Se;U;1
Cr;Se;Zn;1
Cr;Se;Zr;1
Cr;Si;Te;1
Cr;Si;Zr;1
Cr;Te;Tl;1
Cs;Cu;S;1
Cs;Cu;Se;1
Cs;Dy;S;1
Cs;Er;S;1
Cs;Eu;N;1
Cs;Eu;S;1
Cs;Fe;S;1
Cs;Fe;Se;1
Cs;Fe;Te;1
Cs;Ga;P;1
Cs;Ga;S;1
Cs;Ga;Se;1
Cs;Gd;S;1
Cs;Ge;Te;1
Cs;H;Pd;1
Cs;H;Pt;1
Cs;H;S;1
Cs;Ho;S;1
Cs;In;S;1
Cs;La;S;1
Cs;Lu;S;1
Cs;Mn;S;1
Cs;Mn;Se;1
Cs;Mn;Te;1
Cs;Mo;S;1
Cs;Mo;Se;1
Cs;Mo;Te;1
Cs;N;Nb;1
Cs;N;Sr;1
Cs;N;Ta;1
Cs;N;Zn;1
Cs;Nb;S;1
Cs;Nb;Te;1
Cs;Nd;S;1
Cs;Ni;P;1
Cs;Ni;S;1
Cs;Ni;Se;1
Cs;P;S;1
Cs;P;Si;1
Cs;Pd;S;1
Cs;Pd;Se;1
Cs;Pr;S;1
Cs;Pt;S;1
Cs;Pt;Se;1
Cs;Pt;Te;1
Cs;Re;S;1
Cs;Re;Se;1
Cs;S;Sb;1
Cs;S;Sm;1
Cs;S;Tb;1
Cs;S;Ti;1
Cs;S;Tm;1
Cs;S;V;1
Cs;S;W;1
Cs;S;Yb;1
Cs;S;Zn;1
Cs;Sb;Se;1
Cs;Se;Sn;1
Cs;Se;Ta;1
Cs;Se;Ti;1
Cs;Se;V;1
Cs;Se;W;1
Cs;Si;Te;1
Cs;Sn;Te;1
Cu;Dy;Ge;1
Cu;Dy;P;1
Cu;Dy;S;1
Cu;Dy;Se;1
Cu;Dy;Si;1
Cu;Dy;Sn;1
Cu;Dy;Te;1
Cu;Er;Ge;1
Cu;Er;P;1
Cu;Er;S;1
Cu;Er;Se;1
Cu;Er;Si;1
Cu;Er;Sn;1
Cu;Er;Te;1
Cu;Eu;Ge;1
Cu;Fe;Ge;1
Cu;Fe;S;1
Cu;Fe;Se;1
Cu;Ga;Hf;1
Cu;Ga;Li;1
Cu;Ga;Na;1
Cu;Ga;S;1
Cu;Ga;Sc;1
Cu;Ga;Se;1
Cu;Ga;Sr;1
Cu;Ga;Te;1
Cu;Ga;Zr;1
Cu;Gd;Ge;1
Cu;Gd;In;1
Cu;Gd;Mn;1
Cu;Gd;P;1
Cu;Gd;S;1
Cu;Gd;Se;1
Cu;Gd;Sn;1
Cu;Gd;Te;1
Cu;Ge;Hf;1
Cu;Ge;Ho;1
Cu;Ge;La;1
Cu;Ge;Lu;1
Cu;Ge;Nd;1
Cu;Ge;Pr;1
Cu;Ge;S;1
Cu;Ge;Sc;1
Cu;Ge;Se;1
Cu;Ge;Sm;1
Cu;Ge;Tb;1
Cu;Ge;Te;1
Cu;Ge;Tm;1
Cu;Ge;U;1
Cu;Ge;Y;1
Cu;Ge;Yb;1
Cu;Ge;Zr;1
Cu;H;Ti;1
Cu;Hf;Hg;1
Cu;Hf;P;1
Cu;Hf;Si;1
Cu;Hf;Te;1
Cu;Hg;I;1
Cu;Hg;Ti;1
Cu;Hg;Zr;1
Cu;Ho;P;1
Cu;Ho;S;1
Cu;Ho;Se;1
Cu;Ho;Si;1
Cu;Ho;Sn;1
Cu;Ho;Te;1
Cu;In;La;1
Cu;In;Mn;1
Cu;In;Nd;1
Cu;In;Pr;1
Cu;In;S;1
Cu;In;Se;1
Cu;In;Te;1
Cu;K;P;1
Cu;K;S;1
Cu;K;Sb;1
Cu;K;Se;1
Cu;K;Te;1
Cu;La;S;1
Cu;La;Sb;1
Cu;La;Se;1
Cu;La;Sn;1
Cu;La;Te;1
Cu;Li;P;1
Cu;Li;Sb;1
Cu;Li;Si;1
Cu;Li;Sn;1
Cu;Lu;S;1
Cu;Lu;Se;1
Cu;Lu;Si;1
Cu;Lu;Sn;1
Cu;Mg;Sb;1
Cu;Mg;Si;1
Cu;Mg;Sn;1
Cu;Mg;Zn;1
Cu;Mn;N;1
Cu;Mn;Nd;1
Cu;Mn;Pr;1
Cu;Mn;S;1
Cu;Mn;Sb;1
Cu;Mn;Se;1
Cu;Mn;Sm;1
Cu;Mn;Te;1
Cu;Mo;S;1
Cu;Mo;Se;1
Cu;N;Pd;1
Cu;N;Ta;1
Cu;Na;S;1
Cu;Na;Sb;1
Cu;Na;Te;1
Cu;Nb;S;1
Cu;Nb;Se;1
Cu;Nb;Si;1
Cu;Nb;Te;1
Cu;Nd;S;1
Cu;Nd;Se;1
Cu;Nd;Sn;1
Cu;Nd;Te;1
Cu;Ni;Ti;1
Cu;P;S;1
Cu;P;Se;1
Cu;P;Sm;1
Cu;P;Sn;1
Cu;P;Tb;1
Cu;P;Ti;1
Cu;P;U;1
Cu;P;Yb;1
Cu;P;Zr;1
Cu;Pr;S;1
Cu;Pr;Se;1
Cu;Pr;Sn;1
Cu;Pt;Zn;1
Cu;Rb;S;1
Cu;Rb;Se;1
Cu;Re;S;1
Cu;Re;Se;1
Cu;Rh;S;1
Cu;Rh;Se;1
Cu;S;Sb;1
Cu;S;Sc;1
Cu;S;Se;1
Cu;S;Si;1
Cu;S;Sm;1
Cu;S;Sn;1
Cu;S;Ta;1
Cu;S;Tb;1
Cu;S;Ti;1
Cu;S;Tl;1
Cu;S;Tm;1
Cu;S;U;1
Cu;S;V;1
Cu;S;Y;1
Cu;S;Yb;1
Cu;S;Zr;1
Cu;Sb;Se;1
Cu;Sb;Sr;1
Cu;Sb;U;1
Cu;Sb;Yb;1
Cu;Sc;Se;1
Cu;Sc;Si;1
Cu;Se;Si;1
Cu;Se;Sm;1
Cu;Se;Sn;1
Cu;Se;Ta;1
Cu;Se;Tb;1
Cu;Se;Tl;1
Cu;Se;Tm;1
Cu;Se;U;1
Cu;Se;V;1
Cu;Se;Y;1
Cu;Se;Yb;1
Cu;Si;Tb;1
Cu;Si;Tm;1
Cu;Si;Y;1
Cu;Si;Yb;1
Cu;Si;Zr;1
Cu;Sm;Sn;1
Cu;Sm;Te;1
Cu;Sn;Sr;1
Cu;Sn;Tb;1
Cu;Sn;Te;1
Cu;Sn;Th;1
Cu;Sn;Tm;1
Cu;Sn;U;1
Cu;Sn;Y;1
Cu;Ta;Te;1
Cu;Tb;Te;1
Cu;Te;Ti;1
Cu;Te;Tl;1
Cu;Te;Tm;1
Cu;Te;V;1
Cu;Te;Y;1
Cu;Te;Yb;1
Cu;Te;Zr;1
Dy;Eu;S;1
Dy;Eu;Se;1
Dy;Fe;Ga;1
Dy;Fe;Ge;1
Dy;Fe;P;1
Dy;Fe;Si;1
Dy;Fe;Sn;1
Dy;Ga;Mn;1
Dy;Ga;Ni;1
Dy;Ga;Pd;1
Dy;Ga;Ru;1
Dy;Ga;S;1
Dy;Ga;Ti;1
Dy;Gd;Ni;1
Dy;Ge;Ir;1
Dy;Ge;Mn;1
Dy;Ge;Ni;1
Dy;Ge;Os;1
Dy;Ge;Pt;1
Dy;Ge;Rh;1
Dy;Ge;Ru;1
Dy;Ge;S;1
Dy;Ge;Se;1
Dy;In;Ni;1
Dy;In;Pt;1
Dy;In;S;1
Dy;Ir;Si;1
Dy;Ir;Sn;1
Dy;K;S;1
Dy;La;S;1
Dy;Li;S;1
Dy;Li;Se;1
Dy;Li;Sn;1
Dy;Mn;P;1
Dy;Mn;Sn;1
Dy;Mo;S;1
Dy;Mo;Se;1
Dy;Mo;Si;1
Dy;Na;S;1
Dy;Na;Se;1
Dy;Ni;P;1
Dy;Ni;Pd;1
Dy;Ni;Sb;1
Dy;Ni;Si;1
Dy;Ni;Sm;1
Dy;Ni;Sn;1
Dy;Os;Sn;1
Dy;P;Pt;1
Dy;P;Rh;1
Dy;P;Ru;1
Dy;P;S;1
Dy;Pd;Sb;1
Dy;Pd;Si;1
Dy;Pt;Sb;1
Dy;Pt;Si;1
Dy;Rb;S;1
Dy;Re;Si;1
Dy;Rh;Si;1
Dy;Rh;Sn;1
Dy;Ru;Si;1
Dy;S;Sc;1
Dy;S;Si;1
Dy;S;Sn;1
Dy;S;Sr;1
Dy;S;Te;1
Dy;S;Tl;1
Dy;S;Zn;1
Dy;Se;Sr;1
Dy;Se;Tl;1
Dy;Te;Tl;1
Er;Eu;S;1
Er;Eu;Se;1
Er;Fe;Ga;1
Er;Fe;Ge;1
Er;Fe;P;1
Er;Fe;Si;1
Er;Fe;Sn;1
Er;Ga;Mn;1
Er;Ga;Ni;1
Er;Ga;Pd;1
Er;Ga;Ru;1
Er;Ga;S;1
Er;Ga;Ti;1
Er;Ga;V;1
Er;Gd;Ni;1
Er;Ge;Ir;1
Er;Ge;Mn;1
Er;Ge;Ni;1
Er;Ge;Os;1
Er;Ge;Rh;1
Er;Ge;Ru;1
Er;Ho;S;1
Er;In;Ni;1
Er;In;S;1
Er;Ir;Si;1
Er;Ir;Sn;1
Er;K;S;1
Er;La;S;1
Er;Li;S;1
Er;Li;Se;1
Er;Li;Sn;1
Er;Mg;Se;1
Er;Mn;P;1
Er;Mn;S;1
Er;Mn;Sn;1
Er;Mo;S;1
Er;Mo;Se;1
Er;Mo;Si;1
Er;Na;S;1
Er;Na;Se;1
Er;Nd;S;1
Er;Ni;P;1
Er;Ni;Sb;1
Er;Ni;Si;1
Er;Ni;Sn;1
Er;Os;Si;1
Er;Os;Sn;1
Er;P;Rh;1
Er;P;Ru;1
Er;P;S;1
Er;Pb;S;1
Er;Pb;Se;1
Er;Pd;S;1
Er;Pd;Sb;1
Er;Pd;Si;1
Er;Pr;S;1
Er;Pt;Sb;1
Er;Pt;Si;1
Er;Rb;S;1
Er;Re;Si;1
Er;Rh;Si;1
Er;Rh;Sn;1
Er;Ru;Si;1
Er;Ru;Sn;1
Er;S;Sc;1
Er;S;Sm;1
Er;S;Sr;1
Er;S;Te;1
Er;S;Tl;1
Er;S;Zn;1
Er;Se;Sr;1
Er;Se;Tl;1
Er;Se;Yb;1
Er;Te;Tl;1
Eu;Fe;H;1
Eu;Fe;P;1
Eu;Ga;Ni;1
Eu;Ga;S;1
Eu;Ga;Se;1
Eu;Ga;Te;1
Eu;Ge;Ir;1
Eu;Ge;Li;1
Eu;Ge;Mg;1
Eu;Ge;Ni;1
Eu;Ge;Os;1
Eu;Ge;Pt;1
Eu;Ge;Rh;1
Eu;Ge;S;1
Eu;H;Ir;1
Eu;H;Li;1
Eu;H;Ru;1
Eu;Hf;S;1
Eu;Hg;Pb;1
