QSD DISCOVERY SPACE
 70.32967; 72.80813; 26.51162
 12.08791; 69.12325; 40.00000
 46.15385; 65.18424; 54.41860
 13.18681; 72.80813; 26.51162
 47.25275; 66.32783; 54.41860
 62.63736; 68.86913; 45.11628
 19.78022; 91.99492; 17.67442
 72.52747; 86.91233; 33.95350
 32.96703; 88.94537; 26.51163
 14.28571; 87.54765; 21.39535
 31.86813; 70.52097; 49.76744
 52.74725; 76.74714; 26.97674
 64.83516; 76.87421; 26.51162
 28.57143; 68.10673; 54.41860
 28.57143; 67.85261; 54.41860
 47.25275; 76.49301; 72.09303
 28.57143; 75.09530; 66.97674
 49.45055; 67.97967; 54.41860
 49.45055; 68.36086; 49.76744
 49.45055; 67.47141; 53.02325
 52.74725; 74.58704; 26.97674
 49.45055; 68.36086; 49.76744
 49.45055; 71.02922; 40.00000
 49.45055; 67.09021; 54.41860
 52.74725; 71.41042; 38.60464
  4.39560; 71.28335; 80.93023
 25.27472; 64.16773; 68.37209
 18.68132; 62.89708; 68.37209
 64.83516; 75.73062; 26.51162
 13.18681; 72.04575; 40.00000
 24.17583; 77.50953; 19.06977
 38.46154; 89.70776; 23.72093
 50.54945; 77.76366; 67.44186
 53.84615; 77.76366; 67.44186
 71.42857; 83.98984; 44.65117
 58.24176; 77.76366; 67.44186
 25.27472; 80.43202; 57.67442
 31.86813; 76.36595; 62.32557
 35.16484; 76.36595; 62.32557
 52.74725; 82.59212; 39.53488
 39.56044; 76.36595; 62.32557
  6.59341; 79.03431; 52.55814
 26.37363; 68.36086; 53.02325
 20.87912; 72.29987; 38.60464
 21.97802; 71.02923; 38.60464
 20.87912; 80.68616; 31.62791
 69.23077; 57.17916; 45.11628
 21.97802; 56.92503; 46.04652
 87.91209; 53.74841; 57.67442
 14.28571; 56.28971; 48.37209
 64.83516; 57.17916; 45.11628
 34.06593; 60.10166; 44.18605
 52.74725; 50.69886; 27.90698
 51.64835; 54.38373; 41.39534
 30.76923; 56.28971; 48.37209
 69.23077; 58.57688; 87.44186
 49.45055; 57.17916; 82.32558
 29.67033; 55.14613; 74.88372
 54.94505; 50.44473; 28.83721
 54.94505; 47.14104; 16.74419
 51.64835; 55.01906; 39.06977
 17.58242; 54.12961; 35.81395
 30.76923; 56.92504; 46.04652
 51.64835; 55.65438; 37.20930
 15.38461; 54.76493; 33.95348
 30.76923; 57.56036; 44.18605
 31.86813; 54.25667; 32.09302
 52.74725; 53.87548; 23.72093
 83.51649; 48.15756; 37.20930
 52.74725; 51.96951; 23.72093
 52.74725; 50.69886; 27.90698
 52.74725; 51.96951; 23.72093
 52.74725; 50.69886; 27.90698
 51.64835; 54.38373; 41.39534
 19.78022; 53.49428; 38.13953
 30.76923; 56.28971; 48.37209
 51.64835; 55.65438; 37.20930
 51.64835; 57.56036; 37.20930
 83.51649; 51.84244; 50.69767
 74.72527; 51.71538; 51.16279
 51.64835; 55.65438; 37.20930
 51.64835; 54.38374; 41.39534
 51.64835; 55.65438; 37.20930
 51.64835; 55.65438; 37.20930
 51.64835; 58.32275; 37.20930
 51.64835; 54.38374; 41.39534
 16.48352; 54.76493; 33.95348
 30.76923; 57.56036; 44.18605
 31.86813; 54.25667; 32.09302
 83.51649; 47.26811; 33.95349
 70.32967; 54.76493; 70.69767
 69.23077; 58.95807; 86.04652
 65.93407; 57.56035; 80.93023
 65.93407; 49.17408; 50.23256
 65.93407; 55.52732; 73.48837
 30.76923; 59.46633; 44.18605
 86.81319; 50.95299; 47.44186
 83.51649; 53.74842; 57.67442
 83.51649; 50.44473; 45.58139
 85.71429; 48.03050; 36.74419
 30.76923; 57.56036; 44.18605
 71.42857; 55.52732; 36.74418
 31.86813; 54.25667; 32.09302
 73.62637; 55.65438; 32.09302
 59.34066; 68.23380; 44.18605
 79.12088; 79.54257; 77.20929
 74.72527; 60.10165; 81.86047
 74.72527; 51.58831; 50.69767
 74.72527; 50.31767; 46.04651
 30.76923; 57.56036; 44.18605
 18.68132; 54.76493; 33.95348
 47.25275; 57.43329; 33.95348
 30.76923; 56.28971; 48.37209
 69.23077; 58.95807; 86.04652
 49.45055; 57.56035; 80.93023
 46.15385; 49.17408; 50.23256
 46.15385; 55.52732; 73.48837
 30.76923; 57.56036; 44.18605
 30.76923; 57.56036; 44.18605
 30.76923; 57.56036; 44.18605
 43.95604; 60.22872; 44.18605
 30.76923; 56.28971; 48.37209
 71.42857; 59.33926; 36.74418
 63.73626; 58.06862; 32.09302
 85.71429; 61.88056; 36.74418
 71.42857; 58.19568; 36.74418
 31.86813; 54.25668; 32.09302
 46.15385; 60.60992; 32.09302
 79.12088; 61.62643; 38.13953
 56.04396; 60.22871; 38.13953
 80.21978; 62.13469; 38.60464
  4.39560; 69.25031; 30.23255
 16.48352; 69.12325; 55.81395
 58.24176; 68.23380; 59.06976
